Pics,MLS #,Status,SubArea,Address,Subdivision,LvngAreaSF,YrBlt,Beds,FBths,HBths,Property Type,List Price,Sold Price,Acres,# of Rooms,Total Other Area SqFt,Tax Rate,Tax Value,New Construction,Fireplace,Garage,Cumulative DOM,Days On Market,Closing Date,Sold Price/List Price,Geocode Quality,City,State
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2090096/0/60/45/2f1951a74cbbad976032799a3efb7717/2/a27de1fda78761d82e2ed65d5bbd7028/2090096.JPG,2090096,CLOSED,015/C,1526 Cone Avenue,Knollwood,2027.0,1973,4,2,1,Detached,"$215,000","$215,000",0-.25 Acres,7,0.0,0.968,"$174,077.00",No,0,0,7,7,10/21/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076969/0/60/45/adf8a23ddf6ee620336da12805c79dc3/2/395ab53087e612e5f7f96c23e296df25/2076969.JPG,2076969,CLOSED,015/C,1204 Laura Duncan Road,Indian Trail,1766.0,1973,4,2,1,Detached,"$214,900","$215,000",.26-.5 Acres,8,387.0,1.0045,"$203,217.00",No,1,0,20,20,9/13/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2087341/0/60/45/dce59071b4dfe3a34a0181d8c9f57db7/2/06cb44ee454d40e1417de163c97dc0a8/2087341.JPG,2087341,CLOSED,009/B,217 Storemont Way,Miramonte,2005.0,2007,3,3,1,Attached,"$210,000","$215,500",0-.25 Acres,6,0.0,0.9805,"$171,261.00",No,1,1,1,1,10/12/2016,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2095478/0/60/45/8af303eb26293bc12848ebcd1016b2a0/2/16b5fdba9cf85c961752e111b9da98c6/2095478.JPG,2095478,CLOSED,015/C,808 Knollwood Drive,Knollwood,1786.0,1971,4,2,0,Detached,"$215,000","$216,000",.26-.5 Acres,8,0.0,0.991,"$183,349.00",No,0,0,5,5,11/21/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104482/0/60/45/2e78251e3a2a8fe8dd4884cdfd0979df/2/2ee6ce4530a88051f1f2dcaa911fc5fd/2104482.JPG,2104482,CLOSED,009/I,3609 Vandam Drive,Wedgewood Square,1857.0,1986,3,2,1,Detached,"$225,000","$216,000",.76-.99 Acres,8,0.0,0.6965,"$193,648.00",No,1,2,13,13,2/17/2017,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2082710/0/60/45/59dd9cc6b549e9bac7b54fbde538ec23/2/d02ab7a46d3e1fb7abdd3a7d00806fe7/2082710.JPG,2082710,CLOSED,009/I,3009 Locust Grove Drive,Sawyers Mill,1720.0,2003,3,2,1,Detached,"$220,000","$218,000",0-.25 Acres,8,0.0,0.534,"$213,314.00",No,1,2,19,19,10/28/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078734/0/60/45/857fd5d4f0e9b05b9bcc3913a384bef4/2/abdb03471c7f6f3f10b1bc553df9458f/2078734.JPG,2078734,CLOSED,009/I,3812 Sky Meadow Drive,South Lake,1724.0,1995,3,2,1,Detached,"$219,000","$219,000",1-2.9 Acres,6,0.0,0.61,"$198,687.00",No,1,1,71,71,12/12/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2094184/0/60/45/41c2d46aca654cd8fc1ad6085f147cb1/2/d43dbf1203f32c19a4ef05adea9fe0ec/2094184.JPG,2094184,CLOSED,015/C,1404 Maple Avenue,Knollwood,1842.0,1968,4,2,0,Detached,"$220,000","$220,000",.26-.5 Acres,10,0.0,0.9625,"$207,239.00",No,1,1,1,1,11/28/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2076092/0/60/45/d6b905188ea047afe4b2a6aef7933de3/2/b758420b84aa2608ed26d3241ba17d63/2076092.JPG,2076092,CLOSED,015/B,405 Brierridge Drive,Greenbrier,1430.0,1999,3,2,0,Detached,"$229,000","$220,000",0-.25 Acres,6,0.0,1.0045,"$197,517.00",No,1,2,32,32,9/9/2016,0.96,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083577/0/60/45/efe7e7521f485f0057bfb3ce97ff9f49/2/91a12bb9977bb40601059d51516c59df/2083577.JPG,2083577,CLOSED,015/C,127 Wirks Worth Circle,Haddon Hall,1970.0,2009,3,2,2,Attached,"$217,500","$220,000",0-.25 Acres,9,0.0,0.9805,"$187,563.00",No,0,1,1,1,9/9/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096624/0/60/45/063e8519391a0a14bdab4643f1a20883/2/a5b4762bb80dcc4eebfc3cae39308d57/2096624.JPG,2096624,CLOSED,015/B,905 Spring Gate Court,Glen Arbor,1571.0,2003,3,2,1,Detached,"$214,900","$220,000",0-.25 Acres,6,0.0,1.0045,"$183,787.00",No,1,1,4,4,11/28/2016,1.02,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072053/0/60/45/b1e8ff20760524a34123bf91e53527b4/2/fede3b35cf2068fe149e503c4dd93c36/2072053.JPG,2072053,CLOSED,015/B,411 Blushing Rose Way,Hollands Crossing,1627.0,1998,3,2,1,Detached,"$224,900","$220,000",0-.25 Acres,8,0.0,1.0045,"$218,380.00",No,1,1,79,79,10/20/2016,0.98,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2091484/0/60/45/9ed9a261ff5712566dd1ca66fc14c247/2/3d73fd4c492f3192e870caf83cebf1bc/2091484.JPG,2091484,CLOSED,015/C,914 Olive Street,Not in a Subdivision,1280.0,1967,3,2,0,Detached,"$223,000","$220,000",.26-.5 Acres,6,0.0,1.0045,"$238,052.00",No,0,1,36,36,12/12/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083119/0/60/45/5e16b9fc69eb2cae45b9aa9b7e85bea1/2/a87bbd41c3ad73aad0e6f62f5fc482de/2083119.JPG,2083119,CLOSED,015/C,1002 Fallen Oak Drive,Brookfield,1484.0,1985,3,2,1,Detached,"$218,000","$220,000",0-.25 Acres,11,0.0,0.9805,"$214,920.00",No,1,0,1,1,9/9/2016,1.01,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2104845/0/60/45/acecc4ed87e41b791fd28aa2df187b40/2/1d0334f644af98b8db376bf6a27af4c2/2104845.JPG,2104845,CLOSED,015/C,103 Tracey Creek Court,Salem Oaks,1226.0,1997,3,2,0,Detached,"$215,000","$221,500",0-.25 Acres,5,0.0,1.0,"$204,305.00",No,1,1,1,1,2/15/2017,1.03,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2098802/0/60/45/fc3c025ccbed6b6b40b17fb9d3d7b036/2/87776d513066ad08070aad59430b9883/2098802.JPG,2098802,CLOSED,009/B,208 Hollyhock Lane,Sunset Hills,1611.0,1998,3,2,1,Detached,"$224,900","$222,000",0-.25 Acres,7,0.0,0.874,"$191,420.00",No,1,2,3,3,12/22/2016,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2084489/0/60/45/8a61e69f34f93b592a706278a271bea9/2/bbc217369f25f08416137036d0698da8/2084489.JPG,2084489,CLOSED,009/H,4828 Basildon Court,Amherst,2236.0,2005,4,3,1,Detached,"$235,000","$224,000",.26-.5 Acres,8,0.0,0.6,"$225,320.00",No,1,0,7,7,9/15/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2072428/0/60/45/4ad84536242b430c77f7fae4f627b97a/2/e6d571ef8640f8a2b112c32c5c87a501/2072428.JPG,2072428,CLOSED,015/C,321 Old Mill Village Drive,Old Mill Village,2188.0,2007,4,2,1,Attached,"$235,000","$224,000",0-.25 Acres,7,0.0,1.0045,"$232,794.00",No,1,2,37,37,8/31/2016,0.95,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2064066/0/60/45/30334f92ec1f4cc3baee341a678ce3c1/2/31e4ee9520796958928c4d3deb9cfd2e/2064066.JPG,2064066,CLOSED,009/H,2828 Cornerstone Ridge Drive,Fairstone,1843.0,1992,3,2,1,Detached,"$226,000","$224,000",.51-.75 Acres,7,0.0,0.6945,"$202,362.00",No,1,0,109,109,2/13/2017,0.99,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2078292/0/60/45/b3a931ff7438aae5082d5e89b9fa8590/2/e3c80c2a5b627580a279e3cc878aa82c/2078292.JPG,2078292,CLOSED,015/C,727 Treviso Lane,55 James at Midtown,1634.0,2013,3,2,1,Attached,"$225,000","$225,000",0-.25 Acres,6,0.0,0.9805,"$194,609.00",No,0,1,3,3,9/2/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2096210/0/60/45/30417a25750965dc9f38b4b80a90b1f4/2/a045789d2740663f31391f29e72ad1be/2096210.JPG,2096210,CLOSED,015/A,833 Shackleton Road,Perry Farms,1351.0,1999,3,2,0,Detached,"$224,500","$225,000",.26-.5 Acres,6,0.0,0.9805,"$198,689.00",No,1,2,4,4,12/1/2016,1.0,NA,Apex,NC
http://cdnparap120.paragonrels.com/ParagonImages/Property/p12/TRIANGLE/2083913/0/60/45/777b005712c63bfac0258978d1561d36/2/fb22c4015379b7d59dc1c99b1bd7108e/2083913.JPG,2083913,CLOSED,015/B,3000 White Cloud Circle,Dogwood Ridge,1828.0,2000,3,2,1,Detached,"$227,000","$225,000",0-.25 Acres,7,0.0,0.98,"$192,190.00",No,1,1,1,1,9/13/2016,0.99,NA,Apex,NC
